id,name,address,lat,lng,operator,charger_type,power_kw,power,price,status,is_operational
459592,CHINT MALAYSIA (Commercial),"CHINT Malaysia, Shah Alam, 40150",3.085453,101.572601,ChargeSini,CCS (Type 2),60,60 kW,N/A,Offline,False
459591,SMILE HOTEL SHAH ALAM (Hotel),"Smile Hotel Shah Alam Seksyen 9, Shah Alam, 40100",3.085349,101.522308,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459590,[Restricted] PETALZ RESIDENCES @ OLD KLANG ROAD (Residential Condo),"Petalz Residences by EXSIM, Kuala Lumpur, 58000",3.084323,101.661392,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459589,[Restricted] WIDURI IMPIAN CONDOMINIUM (Residential Condo),"Widuri Impian Condominium, Desa Petaling, 57100",3.084177,101.713982,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459588,CONCORDE HOTEL SHAH ALAM (Hotel),"Concorde Hotel Shah Alam, Shah Alam, 40100",3.083955,101.524399,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459587,[Restricted] CITIZEN 2 @ OLD KLANG ROAD (Residential Condo),"Citizen 2 @ Old Klang Road, Old Klang Road, 58000",3.081979,101.662781,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459586,NU EMPIRE SHOPPING GALLERY (Shopping Mall),"Empire Shopping Gallery, Subang Jaya, 47500",3.081778,101.582802,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459585,IKON CONNAUGHT MALL (Shopping Mall),"IKON Connaught, Cheras, 56000",3.081166,101.731636,ChargeSini,CCS (Type 2),47,47 kW,N/A,In Use,True
459584,[Restricted] ONE SOHO SUBANG APARTMENT (Residential Condo),"One Soho Subang, Subang Jaya, 47500",3.079117,101.572502,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459583,[Restricted] GREENFIELD RESIDENCE (Residential Condo),"Greenfield Residence, Petaling Jaya, 46150",3.078443,101.613419,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459582,[Restricted] BOULEVARD SUBANG JAYA (Residential Condo),"The Boulevard Condominium Subang Jaya, Subang Jaya, 47500",3.07837,101.602219,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459581,[Restricted] PRIMA U1 CONDOMINIUM (Residential Condo),"Prima U1 Condominium, Shah Alam, 40150",3.078161,101.556183,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459580,[Restricted] SERINGIN RESIDENCES (Residential Condo),"Seringin Residences, Old Klang Road, 58200",3.076546,101.686668,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459579,[Restricted] RIANA SOUTH CONDOMINIUM (Residential Condo),"Riana South @ Bukit Manda'rina - IJM Land, Kuala Lumpur, 56000",3.076233,101.732903,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459578,[Restricted] RIVERVILLE RESIDENCES (Residential Condo),"Riverville Residences, Kuala Lumpur, 58200",3.076086,101.65593,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459577,[Restricted] ALTITUDE 236 (Residential Condo),"9, Persiaran Alam Damai, Cheras, 56000",3.076023,101.735252,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459576,[Restricted] YOU CITY-YOU VISTA (Residential Condo),"You City - You Vista, Cheras, 43200",3.074682,101.762955,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459575,[Restricted] GREEN RESIDENCE (Residential Condo),"Jalan Sayang 1, Cheras, 43200",3.072992,101.755684,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459574,[Restricted] IMPERIAL RESIDENCE (Residential Condo),"Imperial Residence, Cheras, 43200",3.072718,101.759346,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459573,[Restricted] CHERAS HEIGHTS CONDOMINIUM (Residential Condo),"no 2, Jalan Bukit Cheras 18, Kuala Lumpur, 56000",3.068582,101.747993,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459572,[Restricted] ALAM SANJUNG (Residential Condo),"ALAM SANJUNG, Shah Alam, 40300",3.068384,101.553566,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459571,[Restricted] WALTZ RESIDENCES (Residential Condo),"Waltz Residences, Puchong, 58200",3.068148,101.672478,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459570,PINNACLE SRI PETALING MALL (Grocery),"Pinnacle Sri Petaling (Condominium Complex), Kuala Lumpur, 57000",3.067885,101.693985,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459569,[Restricted] THE GREENS (RESIDENSI HIJAUAN) (Residential Condo),"Residensi Hijauan (The Greens), Shah Alam, 40300",3.067677,101.553314,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459568,THE FOOD MERCHANT WCITY OUG SALES GALLERY (Grocery),"The Food Merchant, WCity OUG Sales Gallery, OUG, 58200",3.067541,101.67411,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459567,[Restricted] PARK VILLA CONDOMINIUM (TOWER A) (Residential Condo),"Park Villa Condominium @ Jalan Pipit, Puchong, 47100",3.066964,101.625031,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459566,[Restricted] IMPIAN HEIGHT CONDOMINIUM (Residential Condo),"Impian Height Condominium, Puchong, 47100",3.065263,101.625984,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459565,[Restricted] KIARA RESIDENCE 2 (Residential Condo),"Kiara Residence 2, Kuala Lumpur, 58200",3.064063,101.669563,ChargeSini,Type 2 (Tethered Connector) ,11,11 kW,N/A,In Use,True
459564,THE SUMMIT USJ (Shopping Mall),"The Summit USJ, Subang Jaya, 47600",3.06024,101.593544,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459563,[Restricted] USJ ONE RESIDENCE (Residential Condo),"USJ One Residence Tower B, Subang Jaya, 47500",3.059559,101.598648,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459562,[Restricted] CASA GREEN CONDOMINIUM (TOWER A) (Residential Condo),"Casa Green Condominium - Cheras, Cheras, 43200",3.057322,101.761642,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459561,[Restricted] SAVANNA BUKIT JALIL (Residential Condo),"Savanna Bukit Jalil, Kuala Lumpur, 57000",3.056604,101.687775,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459560,[Restricted] THE HAVRE BUKIT JALIL (Residential Condo),"The Havre Bukit Jalil, Kuala Lumpur, 57000",3.056034,101.666908,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459559,BMC MALL (Shopping Mall),"BMC Mall, Cheras, 43200",3.054651,101.786812,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459558,[Restricted] KEN RIMBA CONDOMINIUM 1 (Residential Condo),"Ken Rimba Condominium 1, Shah Alam, 40200",3.053399,101.4851,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459557,[Restricted] EMERALD RESIDENCES (Residential Condo),"Emerald Residence, Cheras, 43200",3.052281,101.794403,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459556,[Restricted] THE ZEST @ KINRARA 9 (Residential Condo),"The Zest @Kinrara 9, Puchong, 47180",3.052172,101.654312,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459555,[Restricted] REGENCY KLANG (Residential Condo),"Regency Condominium, Klang, 41300",3.051143,101.462868,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459554,[Restricted] TWIN ARKZ (Residential Condo),"Twin Arkz @ Bukit Jalil, Desa Petaling, 57000",3.051014,101.680023,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459553,[Restricted] VINA RESIDENCY (Residential Condo),"Vina Residency, Cheras, 43200",3.049642,101.753036,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459552,[Restricted] THE NETIZEN (Residential Condo),"The Netizen Cheras Homestay, Cheras, 43200",3.049329,101.772591,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459551,[Restricted] TEN KINRARA (Residential Condo),"Ten Kinrara, Puchong, 47180",3.047793,101.646339,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459550,RAYTECH SERI KEMBANGAN (Car Showroom),"Raytech Tinting Sdn Bhd, Seri Kembangan, 43300",3.0469,101.704361,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459549,[Restricted] RESIDENSI SUNGAI LONG (Residential Condo),"Sungai Long Residence, Kajang, 43000",3.04404,101.803787,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459548,[Restricted] CLOUD TREE RESIDENCE C (Residential Condo),"CloudTree Residence, Seri Kembangan, 43300",3.043346,101.733009,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459547,BURAQ OIL LUMUT (Commercial),"CO3 Social Office | Puchong Campus, Puchong, 47170",3.042961,101.618248,ChargeSini,CHAdeMO,40,40 kW,N/A,Offline,False
459546,[Restricted] CLOUD TREE RESIDENCE A (Residential Condo),"CloudTree Residence, Seri Kembangan, 43300",3.04292,101.73111,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459545,[Restricted] THE SANDERSON (Residential Condo),"The Sanderson, Seri Kembangan, 43300",3.042449,101.692055,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459544,[Restricted] IRIS RESIDENCES (Residential Condo),"Iris Residence, Kajang, 43000",3.04221,101.807518,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459543,[Restricted] PARKLAND RESIDENCES (Residential Condo),"10, Jalan Seksyen 2/2, Cheras, 43200",3.041734,101.772774,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459542,[Restricted] PERMATA RESIDENCE (Residential Condo),"Permata Residence, Kajang, 43000",3.029084,101.786896,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459541,[Restricted] SUTERA PINES APARTMENT (Residential Condo),"Sutera Pines, Kajang, 43000",3.026803,101.813782,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459540,[Restricted] ASTETICA RESIDENCES (Residential Condo),"Astetica Residence Tower A (Block A), Seri Kembangan, 43300",3.026323,101.716347,ChargeSini,Type 2 (Tethered Connector) ,7,7 kW,N/A,In Use,True
459539,"AMERIN MALL, SERI KEMBANGAN (Shopping Mall)","Amerin Mall, Seri Kembangan, 43300",3.024839,101.751541,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459538,[Restricted] RESIDENSI BUKIT PALMA (Residential Condo),"Palm Hill Residence 1, Kajang, 43000",3.024755,101.805649,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459537,[Restricted] RESIDENSI BUKIT PALMA 2 (Residential Condo),"Residensi Bukit Palma 2, Cheras, 43000",3.02411,101.804726,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459536,ONE CITY USJ (SKYPARK OUTDOOR) (Shopping Mall),"Sky Park @ One City USJ, Subang Jaya, 47650",3.021792,101.580353,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459535,IOI RIO CITY PUCHONG (Shopping Mall),"IOI Rio, Puchong, 47100",3.020621,101.623741,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459534,[Restricted] CONDOMINIUM UNIVERSAL 360 (Residential Condo),"Univ 360 Place Management Office, Seri Kembangan, 43300",3.020611,101.71489,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459533,[Restricted] PANGSAPURI PUNCAK SAUJANA (Residential Condo),"Pangsapuri Puncak Saujana, Kajang, 43000",3.017278,101.812614,ChargeSini,Type 2 (Tethered Connector) ,11,11 kW,N/A,In Use,True
459532,PANGSAPURI SAUJANA PERMAI 2 (Residential Condo),"Pangsapuri Saujana Permai 2, Kajang, 43000",3.014625,101.810944,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,RM0.99/kWh,In Use,True
459531,[Restricted] ZENOPY RESIDENCES (Residential Condo),"Zenopy Residences - Residence Lobby 1, Seri Kembangan, 43300",3.007914,101.668701,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459530,[Restricted] GEO BUKIT RIMAU CONDOMINIUM (Residential Condo),"GEO Bukit Rimau Condominium, Shah Alam, 40460",3.000672,101.527245,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459529,COLUMBIA HOSPITAL BUKIT RIMAU (Medical),"Columbia Asia Hospital - Bukit Rimau, Shah Alam, 40460",2.99737,101.52877,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459528,ECONSAVE CASH & CARRY PANDAMARAN (Grocery),"Econsave Pandamaran (Hypermarket | Wholesale), Klang, 42000",2.994984,101.419701,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459527,[Restricted] PARAGON 3 CONDOMINIUM (TOWER 1) (Residential Condo),"Paragon 3, Puchong, 43300",2.994305,101.650497,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459526,[Restricted] PARAGON 3 CONDOMINIUM (TOWER 2) (Residential Condo),"Paragon 3, Seri Kembangan, 43300",2.993159,101.651047,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459525,CANVAS HOTEL KLANG (Hotel),"The Canvas Hotel, Klang, 41200",2.992799,101.443863,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459524,[Restricted] JADITE SUITES (Residential Condo),"Persiaran Jade Hills Utama, Kajang, 43000",2.992677,101.757736,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459523,PARK INN BY RADISSON PUTRAJAYA (Hotel),"Park Inn by Radisson Putrajaya, Kajang, 43000",2.979283,101.737564,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459522,[Restricted] DESARIA VILLA CONDOMINIUM (Residential Condo),"Desaria Villa Condominium, Puchong, 47120",2.977706,101.639618,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459521,[Restricted] D'AMAN RESIDENCES (Residential Condo),"D'Aman Residences, Puchong, 47130",2.975389,101.581833,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459520,[Restricted] KOI SUITES CONDOMINIUM (Residential Condo),"Koi Suites Condominium, Puchong, 47130",2.974447,101.579185,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459518,[Restricted] X2 RESIDENCY (BLOCK B) (Residential Condo),"X2 Residency, Puchong, 47130",2.965042,101.593376,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459517,[Restricted] TASIK RESIDENCY (Residential Condo),"Tasik Residency, Puchong, 47130",2.963733,101.592911,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459516,PKNS COMPLEX BANGI (Shopping Mall),"Kompleks PKNS Bangi, Bandar Baru Bangi, 43650",2.961875,101.757225,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459515,[Restricted] PUNCAK HIJAUAN CONDOMINIUM (Residential Condo),"Puncak Hijauan Condominium, Kajang, 43000",2.944719,101.796471,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459514,[Restricted] BSP SKYPARK (Residential Condo),"BSP Skypark, Jenjarom, 42610",2.941624,101.587875,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459513,[Restricted] LAKEFRONT RESIDENCE @ CYBERJAYA (Residential Condo),"Lakefront Residence @ Cyberjaya, Cyberjaya, 63000",2.933997,101.631264,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459512,BANGI GATEWAY MALL (Shopping Mall),"Bangi Gateway Shopping Complex, Bandar Baru Bangi, 43650",2.932871,101.76532,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459511,[Restricted] TAMARA RESIDENCE TOWER A (Residential Condo),"Tamara Residence, Putrajaya, 62250",2.927745,101.679329,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459510,[Restricted] LAKEFRONT HOMES @ CYBERJAYA (PR1MA) (Residential Condo),"Lakefront Homes, Cyberjaya, Cyberjaya, 63000",2.92746,101.631958,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459509,[Restricted] TAMARA RESIDENCE TOWER  C (Residential Condo),"Tamara Residence, Putrajaya, 62250",2.926,101.679375,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459508,SHAFTSBURY SQUARE (Commercial),"Shaftsbury Square, Cyberjaya, 63000",2.922597,101.661896,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459507,[Restricted] ALMYRA RESIDENCE (Residential Condo),"Almyra Residence, Kajang, 43000",2.877916,101.795326,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459506,[Restricted] PALMERA RESIDENCE (Residential Condo),"Palmyra Residence, Kajang, 43000",2.877094,101.793533,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459505,HOLIDAY INN SEPANG (Hotel),"Holiday Inn Sepang Airport, an IHG Hotel, Sepang, 43900",2.82035,101.695267,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459504,"OE RESORT, NEGERI SEMBILAN (Hotel)","OE Resort (Private Ground), Seremban, 71700",2.815522,101.912743,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459503,ECONSAVE CASH & CARRY BANTING (Grocery),"2-14, Jalan Suasa, Banting, 42700",2.811765,101.506699,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459502,TERMINAL 1 SEREMBAN (Shopping Mall),"Terminal 1 Shopping Centre, Seremban, 70000",2.722891,101.937012,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459501,SEREMBAN GATEWAY (Shopping Mall),"Seremban Gateway, Seremban, 70200",2.716845,101.920074,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459500,LOTUS'S SEREMBAN 2 (Shopping Mall),"Lotus Seremban 2, Seremban, 70300",2.712631,101.914429,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459499,MYDIN SENAWANG HYPERMARKET (Shopping Mall),"Mydin Senawang Hypermarket, Seremban, 70450",2.70045,101.979942,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459498,MYDIN SEREMBAN 2 (Shopping Mall),"Mydin Mall Seremban 2, Seremban, 70300",2.69512,101.903976,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459497,REGINA MALL PORT DICKSON (Shopping Mall),"Regina Mall, Port Dickson, 71000",2.524174,101.801422,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459496,MYDIN HYPERMARKET PULAU SEBANG (Shopping Mall),"Mydin Pulau Sebang Hypermarket, Alor Gajah, 78000",2.462454,102.231361,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459495,MYDIN BANDAR JASIN (Shopping Mall),"Mydin Wholesale Hypermarket Bandar Jasin Bestari, Melaka, Melaka, 77200",2.280188,102.391357,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459494,MYDIN MITC AYER KEROH (Shopping Mall),"Mydin MITC, Ayer Keroh, 75450",2.271234,102.291786,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459493,RAYTECH MELAKA (Car Showroom),"Raytech Melaka (Tinted, PPF, Coating and Detailing Shop), Melaka, 75400",2.209156,102.254295,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459492,ORIENTAL MELAKA STRAITS MEDICAL CENTRE (Medical),"Oriental Melaka Straits Medical Centre, Melaka, 75200",2.207943,102.213966,ChargeSini,Type 2 (Tethered Connector) ,20,20 kW,N/A,In Use,True
459491,"[Restricted] ADMIRAL RESIDENCES, MELAKA (Residential Condo)","Admiral Residences Kota Laksamana, Melaka, 75300",2.200723,102.232895,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459490,"SWAN GARDEN HOTEL, MELAKA (Hotel)","Bank of China Melaka, Melaka, 75200",2.19383,102.237282,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459489,HOLIDAY INN MELAKA (BASEMENT) (Hotel),"Holiday Inn Melaka, an IHG Hotel, Melaka, 75000",2.18742,102.247635,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459488,REMINGTON HOTEL MUAR (Hotel),"REMINGTON HOTEL MUAR, Muar, 84000",2.044196,102.567108,ChargeSini,CCS (Type 2),35,35 kW,N/A,In Use,True
459487,MUO RESORT (Hotel),"MUO Resort, Muar, 84000",2.037202,102.562996,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459486,KLUANG PARADE JOHOR (Shopping Mall),"Kluang Parade, Kluang, 86000",2.036453,103.320312,ChargeSini,Type 2 (Tethered Connector) ,11,11 kW,N/A,In Use,True
459485,PRIME CITY HOTEL (Hotel),"Prime City Hotel, Kluang, 86000",2.034902,103.323204,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459484,TARGET YONG PENG (Shopping Mall),"Target Supermarket Cawangan Yong Peng, Yong Peng, 83700",2.006035,103.048004,ChargeSini,CCS (Type 2),47,47 kW,N/A,In Use,True
459483,TARGET GRAND SUPERMARKET (TAMAN KLUANG PERDANA) SDN BHD (Grocery),"Target Grand Supermarket (Taman Kluang Perdana) Sdn Bhd, Kluang, 86000",2.002378,103.291092,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459482,TARGET PARIT RAJA (Grocery),"TARGET SUPERMARKET SDN BHD CAWANGAN PUSAT BANDAR PARIT RAJA, Parit Raja, 86400",1.866485,103.109177,ChargeSini,CCS (Type 2),80,80 kW,N/A,In Use,True
459481,THE SUMMIT BATU PAHAT (Shopping Mall),"The Summit Batu Pahat, Batu Pahat, 83000, Johor",1.857076,102.934471,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459480,THE COMMUNE LIFESTYLE MALL (Shopping Mall),"THE COMMUNE Lifestyle Mall, Kulai, 81000",1.642143,103.602264,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459479,ECONSAVE CASH & CARRY SENAI (Grocery),"Econsave Senai, Senai, 81400",1.611948,103.656784,ChargeSini,CCS (Type 2),60,60 kW,N/A,Offline,False
459478,IMPIANA HOTEL SENAI (Hotel),"Jalan Impian Senai Utama 2, Senai, 81400",1.593194,103.647102,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459477,CATHAY RESTAURANT ECO SPRING (Restaurant),"Cathay Restaurant 新国泰酒楼, Johor Bahru, 81100",1.588687,103.756241,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459476,"RESTAURANT PEKIN DESA CEMERLANG 北京楼, JOHOR (Restaurant)","Restaurant Pekin Desa Cemerlang 北京楼, Ulu Tiram, 81800",1.560008,103.810768,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459475,[Restricted] RIVERINE GEMZ (Residential Condo),"2, Jalan Petanak, Kuching, 93100",1.556243,110.361794,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459474,THE SPRING KUCHING (Shopping Mall),"The Spring Shopping Mall, Kuching, 93300",1.535546,110.3582,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459473,THE PODIUM (Shopping Mall),"The Podium, Kuching, 93200",1.529211,110.336014,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459472,ZUS COFFEE DT - JALAN ROCK (Commercial),"ZUS Coffee DT - Jalan Rock, Kuching, Kuching, 93200",1.52799,110.340843,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,Offline,False
459471,[Restricted] MOLEK REGENCY (TOWER B) (Residential Condo),"Molek Regency (Tower B), Johor Bahru, 81100",1.518907,103.784622,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459470,SUTERA MALL (OLD WING) (Shopping Mall),"Sutera Mall, Skudai, 81300",1.517355,103.67244,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459469,PEKIN SUTERA RESTAURANT (Restaurant),"No.1, Jalan Sutera Tanjung 8/4, Skudai, 81300",1.517046,103.670113,ChargeSini,CCS (Type 2),80,80 kW,N/A,In Use,True
459468,ECONSAVE PERMAS JAYA (Grocery),"Econsave Permas Jaya, Masai, 81750",1.511842,103.816093,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459467,COLUMBIA ASIA HOSPITAL TEBRAU JB (Medical),"Columbia Asia Hospital - Tebrau, Johor Bahru, 80150",1.499985,103.765785,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459466,[PARTNER EVHUB] ANGSANA MALL (Shopping Mall),"Angsana Mall, Skudai, 81200",1.49533,103.706711,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459465,TODAY'S MARKET (Grocery),"Today's Market, Masai, 81750",1.495118,103.87101,ChargeSini,CCS (Type 2),40,40 kW,N/A,In Use,True
459464,KPJ PUTERI SPECIALIST HOSPITAL (Medical),"KPJ Puteri Specialist Hospital, Johor Bahru, 80350",1.490253,103.742455,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459462,KSL CITY MALL OUTDOOR (Shopping Mall),"KSL City Mall, Johor Bahru, 80250",1.485749,103.762955,ChargeSini,CCS (Type 2),80,80 kW,N/A,In Use,True
459461,[Restricted] ZENNITH SUITES (Residential Condo),"Zennith Suites Service Apartments, Johor Bahru, 80250",1.485736,103.753494,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459460,"KSL CITY MALL, JOHOR BHARU (Shopping Mall)","KSL City Mall, Johor Bahru, 80250",1.485375,103.762886,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459459,GRAND PARAGON HOTEL (Hotel),"Grand Paragon Hotel, Johor Bahru, Johor Bahru, 80250",1.481227,103.761909,ChargeSini,CCS (Type 2),60,60 kW,N/A,In Use,True
459458,COLUMBIA ASIA HOSPITAL - ISKANDAR PUTERI (Medical),"Persiaran Afiat, Johor Bahru",1.479415,103.63723,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
459457,[Restricted] TWIN GALAXY (OUTDOOR) (Residential Condo),"Twin Galaxy Residences, Johor Bahru, 80300",1.478155,103.761795,ChargeSini,CCS (Type 2),120,120 kW,N/A,In Use,True
459456,HOTEL HOLMES GP (Hotel),"Hotel Holmes GP, Gelang Patah, 81550",1.478101,103.583595,ChargeSini,Type 2 (Tethered Connector) ,22,22 kW,N/A,In Use,True
